url,type,price,gouvernorat,delegation,surface_totale,nombre_chambres,nombre_salle_bain,description,etage,neuf,haut_standing,parking,piscine,vue_panoramique,jardin,climatisation,chauffage,ascenseur,balcon,terrasse,area
https://www.mubawab.tn/fr/a/8286864/appartement-%C3%A0-vendre-en-s3,1,1480000,la marsa,les berges du lac 2,289,3,2,"Appartement situé aux Berges du Lac 2, à proximité de la corniche du Lac 2. Le bien est implanté au 4ᵉ étage et développe une surface de 289 m². Il se compose de quatre pièces dont trois chambres à coucher avec dressing, incluant une suite parentale disposant de sa propre salle de douche.Les espaces intérieurs sont organisés autour de volumes ouverts et bénéficient de grandes ouvertures permettant une luminosité naturelle sur l’ensemble de l’appartement. L’espace de vie offre une surface permettant l’aménagement d’un salon et d’une salle à manger avec accès à un balcon.L’appartement dispose également d’une place de parking et est destiné à un usage d’habitation.",4.0,0,0,1,0,0,0,1,1,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8286649/duplex-%C3%A0-vendre-en-s3,1,1600000,la marsa,les berges du lac 2,312,3,2,"Duplex à usage d’habitation situé aux Berges du Lac 2, dans une résidence d’habitation, à proximité de la corniche du Lac 2. Le bien est au 2ᵉ étage et développe une surface de 312 m². Il se compose de 4 pièces dont 3 chambres, incluant une suite parentale avec salle de bain et salle de douche, ainsi que deux chambres à coucher disposant chacune d’une salle de douche. Le duplex dispose d’un balcon et d’une terrasse. Une place de parking est incluse. Bien proposé en direct promoteur.",2.0,0,0,1,0,0,0,1,1,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8286037/vente-ennasr2-penthouse-s2-avec-grande-terrasse,1,389000,ariana ville,cité ennasr 2,140,4,2,ennasr homing met en vente un joli penthoiuse avec vue dégagéeil se présente ainsientréegrand salon qui donne sur la terrasse avec un petit jardincuisine équipéesalle d'eau invitéspartie nuitdeux chambres avec dressingsalle de bain commune,6.0,0,0,0,0,1,1,1,1,1,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8267907/a-vendre-magnifique-appartement-oryn-%E2%80%93-duplex-s2,1,382000,nabeul,cité el wafa,100,2,1,"Osez une nouvelle vie dans un cadre d’exception.SANA IMMOBILIER vous propose à la vente le superbe Appartement ORYN – Duplex S2, alliant confort, modernité et qualité de vie.• Superficie : 100 m².• Suite parentale  chambre à coucher.• Rez-de-chaussée : salon lumineux, kitchenette moderne et salle d’eau .• Place de parking en sous-sol offerte.• Résidence avec piscine.Prix : 382 MD.SANA IMMOBILIER – L’art de vivre autrementInfos & visites :216 90 071 042  216 55 319 408sananemerimmobilier@gmail.com",0.0,0,0,1,1,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8252405/appartement-en-s3-style-triplex-%C3%A0-vendre,1,350000,nabeul,nabeul,210,3,1,Appartement Style Triplex S3  à Vendre à Afh1 près de Hôtel Gaia et Hôtel Kheym Garden à 400 m² de la plage.,,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8172916/%C3%A0-vendre-appartement-en-s2-occup%C3%A9-le-2eme-%C3%A9tage,1,390000,hammamet,hammamet nord,132,2,1,"À Vendre – Bel Appartement S2 à Hammamet Nord (Mrezga) .Découvrez ce spacieux appartement S2 de 132 m², situé au 2e étage d’une résidence sécurisée  .Mrezga - Hammamet NordUn quartier résidentiel calme, proche de toutes commodités et à quelques minutes de la plage.Points forts :Surface généreuse : 132 m²2e étage – Lumineux et bien orienté.Idéal pour résidence principale ou investissement locatif.Infos & Visite :216 90 071 042 / 216 55 319 408Ne manquez pas cette opportunité !",2.0,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8267269/%C3%A0-vendre-%E2%80%93-appartement-s1-style-duplex-%C3%A0-cit%C3%A9-wafa,1,237000,nabeul,cité el wafa,60,1,1,"À VENDRE – Appartement S1 Style Duplex à Cité Wafa MrezgaSuperficie : 60 m².Situé au Rez-de-chaussée.Place de parking en sous-sol incluse.Prix : 237 000 MD.Composition :Salon lumineux avec kitchinette ouverte.Salle d’eau au RDC.À l’étage : Chambre à coucher confortable  hall.Style duplex moderne et fonctionnelEmplacement stratégique à Cité Wafa – Mrezga, proche de toutes les commodités.Infos & visites :216 90 071 042  216 55 319 408sananemerimmobilier@gmail.com",0.0,0,0,1,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8012353/a-vendre-s2-zone-touristique-%C3%A0-200m-sur-la-plage,1,570000,hammamet,hammamet nord,128,2,1,"City Casa met pour la vente :Un appartement spacieux en S2 vue piscine dans une résidence très haut standing située entre Hammamet Sud et Hammamet Nord.L’appartement se compose comme suit :- Un salon lumineux et bien aéré avec balcon.- Une cuisine bien équipée et aménagée avec cuisine extérieur.- Une salle de douche- Une salle d’eau- Deux chambre avec dressing.Cet appartement est équipé par le chauffage central, la climatisation et le vidéophone.Résidence très bien placée, avec Salle de sport, Salle de jeux, Salla de lecture, Piscine extérieur, Piscine chauffée, Hammam, Parcours de santé, Salle de Prière …Superficie : 128 m².Prix de vente : 570 000 DT inclus une place de parking sous-sol  cellierPour plus d’informations contactez-nous sur 72 236 900 / 20 224 069 / 50 154 447 / 50 175 029 / 52 037 317.Nous sommes disponibles sur WhatsApp sur le Numéro 00 216 20 224 069 // 00 216 50 174 451.",3.0,0,0,1,1,1,0,1,1,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8135448/a-vendre-s2-vue-piscine-%C3%A0-afh2-mrezga,1,415000,nabeul,cité el wafa,97,2,1,"A Vendre :S2 haut standing Vue piscine dans une résidence gardée avec ascenseur et double piscine à AFH2 Mrezga Nabeul.Il se compose d’un salon avec un balcon vue piscine, une cuisine bien équipée et aménagée (plaque, hotte, four, Frigidaire, Machine à lave, Micro-onde). Une chambre parentale avec dressing, une chambre d’enfant et une salle de bain.Cet appartement est équipé par le chauffage central et la climatisation.Superficie : 97 m².Prix de vente : 415 000 DT (Prix Y Compris Meubles).Pour plus d’informations contactez nos agents : 72 236 900 / 50 174 451 / 50 175 029 / 50 154 447 / 20 224 069.Nous sommes disponibles sur WhatsApp sur le Numéro 00 216 52037317.",3.0,0,0,0,1,1,0,1,1,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8277531/a-vendre-un-tr%C3%A8s-bel-appartement-s3-%C3%A0-sahloul,1,350000,sahloul,Non spécifié,119,3,2,"À vendre – Spacieux S3 avec 02 grands balcons  à Sahloul Sousse.Découvrez ce superbe appartement de haut standing, situé dans une résidence sécurisé, calme et dotée de système de sécurité, au cœur de Sahloul à proximité immédiate de toutes les commodités.Composition :• Grand salon lumineux et moderne avec une grand balcon• Cuisine bien équipée et agencée avec un séchoir• Salle d’eau pour les invités• Salle de bain• Trois chambres climatisées avec 02 dressings, dont une chambre avec un balconEmplacement privilégié, proche de toutes les commoditésRésidence paisible, sécurisée avec deux ascenseursCadre de vie élégant et confortableContact :  (216) 20 400 399(GSM & WhatsApp)",8.0,0,0,0,0,0,0,1,0,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8284294/un-bel-s2-%C3%A0-vendre-%C3%A0-zone-touristique-de-sousse,1,330000,sousse corniche,Non spécifié,92,2,1,"À vendre – Très bel Appartement S2 à vendre à la zone touristique de Sousse.Découvrez ce superbe appartement de haut standing, idéalement situé dans l'un des quartiers les plus prisés au cœur de la zone touristique de Sousse à proximité immédiate de toutes les commodités et à 03 minutes seulement à pieds de la mer.Composition :• Un salon lumineux avec un balcon• Cuisine équipée et agencée avec un séchoir• Salle de bain avec WC  un dressing• 02 chambres climatisées, dont une chambre avec un dressingEmplacement premium, proche de toutes les commoditésRésidence paisible, sécurisée avec ascenseur, gardien au coeur de la zone touristique et à quleques minutes seulement de la mer.Cadre de vie élégant et confortable.L'appartement constitut une très belle opportunité grace à son emplacement stratégique, le bien répresente également un excellent investissement pour une résidence sécondaire ou investissement locatif.Contact :  (216) 20 400 399(GSM & WhatsApp)",1.0,0,0,0,0,0,0,1,1,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8287822/appartement-medina-jadida-3,1,240000,nouvelle medina,nouvelle medina,120,2,1,"À vendre un appartement situé dans une résidence gardée et sécurisée à la nouvelle médina3 tout prés Carrefour.Il est au RDC  avec un salon complété par une terrasse, une cuisine aménagée avec séchoir, deux chambres à coucher dont une avec placards et une salle de bain.Gaz de ville et place parking sont aussi disponibles.",0.0,0,0,1,0,0,0,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8289668/a-vendre-magnifique-s1,1,450000,monastir ville,zone touristique,73,1,1,Opportunité de vente à saisirEl Wakil Monastir met à votre disposition un appartement S1 de superficie 73.33m2.Localisation :Hôtel Blue Beach_Monastir- Appartement vendu meublé- Appartement jamais habité- Accès Piscine & Toboggan- Place de parking- Vue sur jardin- Accès merPour une visite gratuite veuillez nous contacter sur :(216) 56 117 497elwakil.mt1@gmail.com,2.0,0,0,1,1,1,1,1,1,1,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8289649/a-vendre-appartement-s3-aux-jardins-de-carthage,1,750000,le kram,les jardins de carthage,188,3,2,"L'agence immobilière Century 21 Invest vous propose pour la vente un appartement S3 aux Jardins de Carthage.Typologie : S3Superficie : 188m² Terrasse : 30m²Il se compose comme suit :- Un salon spacieux avec salle à manger donnant sur un grand terrasse.- Cuisine équipée avec un séchoir.- Salle d'eau pour les invités.- Une suite parentale avec son dressing et sa salle de bain douche à l'italienne.- Deux chambres à coucher avec leurs dressings.- Salle de bain avec baignoire.- Une chambre de service.Chauffage et climatisation centralesUne place de parking est disponible au sous-solPour plus d'informations , veuillez nous contacter au  216 50 950 000",,0,0,1,0,0,1,1,1,1,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8223100/a-ventre-duplexe-direct-promoteur,1,720192,sousse ville,sousse ville,218,3,2,"magnifique duplex S3 de 218 m², jamais habité et direct promoteur. Situé dans une résidence de très haut standing, il offre de spacieux volumes, une grande terrasse avec vue panoramique. Finitions luxueuses et matériaux de haute gamme. Appartement tout neuf, alliant confort, modernité et élégance.",,0,0,0,0,1,0,1,1,1,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8280004/%C3%A0-vendre-s2-avec-ppss,1,325000,la marsa,aouina,105,2,1,(svp pas d’agence ni intermédiaire)À VENDRE  Appartement S2 - Cité Zayatine à 2min de Monoprix hay wahatSuperficie : 105 m2Prix: 325 000 DT (avec parking s sol)Situé au 3 eme étage dans une résidence calme et sécurisée avec ascenseur.Se compose d’un salon et deux chambres à coucher (une avec dressing)- Titre individuel (titré)- Place de parking sous-sol- Revêtement en marbre blanc (Italie) et marbre thala- Deux climatiseurs split- Chauffage central- Cuisine équipée- Balcon au salon  petit balcon cuisineImmeuble résidentiel idéal pour l’habitation ou investissement locatif (excellent rendement locatif),3.0,0,0,1,0,0,0,1,1,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8289540/appartement-s0-%C3%A0-vendre-%C3%A0-port-el-kantaoui,1,350000,hammam sousse,el kantaoui,42,1,1,"Appartement S0 à vendre à Port El Kantaoui, Sousse, d’une superficie de 42 m², situé au 2ᵉ étage. Ce studio spacieux et lumineux bénéficie d’une vue directe et imprenable sur Port El Kantaoui. Il se compose d’un espace de vie agréable, d’une kitchenette équipée offrant confort et fonctionnalité.Prix demandé : 350 000 DT",,0,0,0,0,1,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8245085/%C3%A0-vendre-appartement-s2-%C3%A0-yasser-arafat-sahloul,1,320000,sousse jaouhara,Non spécifié,120,2,1,"Découvrez ce superbe appartement moderne de 120 m², situé à Sahloul – Avenue Yasser Arafat, au 6ᵉ étage avec ascenseur.Détails du bien :2 chambres spacieuses et lumineusesSalon confortable avec excellente luminositéCuisine moderne et entièrement équipéeSalle de bain élégantePlace de parking au sous-solAtouts :Emplacement idéal dans un quartier calme et proche de toutes les commoditésRésidence sécurisée et bien entretenueOpportunité à ne pas manquer !Contact :216 24 550 444/ 216 24 550 444 (WhatsApp disponible) / 216 25 581 333 / 216 53 361 361contact@novacasa.tnwww.novacasa.tn#Immobilier #AppartementAVendre #Sahloul #Sousse #ImmobilierSousse #NovaCasa #Tunisie #RealEstate #InvestissementImmobilier #Appartement #Opportunité #Confort #RésidenceModerne",,0,0,1,0,0,0,1,1,1,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8054202/un-appartement-%C3%A0-menzel-jemil-bizerte,1,350000,menzel jemil,Non spécifié,108,2,1,"klouz Immobilière met en vente Un agréable Appartement haut standing S plus 3 Avec Belle Vue De Mer Située à Menzel Jemil Bizerte  .Dans une résidence chic et calme avec ascenseurcomposé d'un Salon  de deux   chambres à couchers,  cuisine équipée  salle de bain   balcon place parkingD'une superficie de  108 m²,",,0,0,1,0,1,0,0,0,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8288885/a-vendre-un-immeuble-sur-le-vieux-port-de-bizerte,1,650000,bizerte,Non spécifié,135,3,3,opportunité a ne pas raterklouz immobilière met en vente un immeuble dans une zone stratégique en plein centre ville Bizerte  sur le  vieux port BizerteUn emplacement qui bénéficie de mouvement et d'action est un lieu dynamique  au cœur  de ville de Bizertecaractéristiquequatre locaux commercialetrois appartements pour l'usage bureautiquesuperficie bâtie 135 mètre carréesituation juridique ; titre foncier individuelUne opportunité rentable en location immobilière,2.0,0,0,0,0,1,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8125366/dv-2384-immeuble-%C3%A0-bhira-bizerte,1,450000,bizerte,Non spécifié,179,8,4,Klouz immoblière met en vente un immeuble situéé a bhira bizertecomposé de 4 appartementchaque appartement composé d'un salon  2 chambres  cuisine  salle de bainsuperficie terrain 197 mètre carrésuperficie bâtie 380 mètre carréetitre foncier individuelcontacter le 28 026 120 // 72 530 600WhatsApp 98136468,3.0,0,0,0,0,0,0,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8224151/a-vendre-un-appartement-%C3%A0-cite-riadh-bizerte,1,180000,bizerte,Non spécifié,90,2,1,Klouz Immobilière met en vente un  Appartement S plus 2 Avec  Vue De Mer à Cité Riadh prés Résidence Soltana Bizerte .composée dun Salon  cuisine  Deux  chambres à coucher  salle d'eau  Balconsuperficie ; 90 m²situation juridique : Titre foncier,1.0,0,0,0,0,1,0,0,0,0,1,1,Non spécifié
https://www.mubawab.tn/fr/pa/8232501/appartement-s3-d%E2%80%99exception-avec-terrasse,1,700000,la soukra,la soukra,135,3,2,"À VENDRE : APPARTEMENT S+3 DE HAUT STANDING – RÉSIDENCE LES CHÊNES, LA SOUKRASituée au cœur du quartier prisé de La Soukra, à proximité immédiate du Monoprix, la Résidence Les Chênes propose ce superbe appartement de type S+3 situé en rez-de-chaussée. Ce projet intimiste, composé de seulement 16 appartements répartis sur deux niveaux, a été conçu pour offrir un cadre de vie serein et prestigieux.Dès l'entrée, vous découvrirez un vaste espace de vie comprenant un salon et une salle à manger baignés de lumière, s'ouvrant directement sur une grande terrasse et un jardin privatif. La partie jour se complète par une cuisine indépendante fonctionnelle avec son séchoir attenant, ainsi qu'une salle d'eau pour les invités située dans le hall d'entrée.La zone nuit a été pensée pour garantir une intimité totale aux résidents. Elle se compose d'une suite parentale d'exception disposant de son propre dressing indépendant et d'une salle de douche privée. Deux chambres à coucher supplémentaires, chacune équipée de rangements intégrés, se partagent une salle de bain commune dotée d'une baignoire.Cet appartement se distingue par l'utilisation de matériaux haut de gamme et de finitions raffinées, caractéristiques du standing de la Résidence Les Chênes. L'immeuble dispose de tout le confort moderne, incluant un ascenseur et un accès sécurisé à un parking en sous-sol.Alliant élégance contemporaine et tranquillité, cet appartement représente une opportunité rare dans l'un des secteurs les plus recherchés de La Soukra.Contactez-nous pour organiser votre visite.",0.0,0,1,1,0,0,1,1,1,1,0,1,Non spécifié
https://www.mubawab.tn/fr/pa/7063254/luxe-et-d%C3%A9tente-au-rendez-vous-s2-de-102-67-m%C2%B2,1,465000,akouda,chott meriem,103,2,2,"Libérez-vous du quotidien, au bord de l'eau !À Chott Meriem, Sousse, la Résidence Costa vous offre un cadre d'exception avec une vue imprenable sur la mer. Cet appartement S+2 de 102,67 m², situé au 4ᵉ étage, a été pensé pour votre confort :- Un salon lumineux, avec une vue apaisante sur l'horizon- Une chambre accueillante, parfaite pour la détente- Une cuisine américaine moderne, alliant style et praticité- Une salle de bain raffinée, conçue pour votre bien-êtreUn lieu où luxe et tranquillité se rencontrent, à quelques pas de la mer.",4.0,0,1,0,1,1,1,1,1,1,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8242460/magnifique-appartement-s3-au-coeur-de-la-marsa,1,1320000,la marsa,la marsa,160,3,2,"NewKey La Marsa propose à la vente un magnifique appartement S3 avec jardin au coeur de la villa, situé dans une résidence calme et sécurisée à proximité de toutes les comoditésL'espace  jour se compose d'un salon  salle à manger ouvrant sur le jardin et une cuisine équipéee ,quant au coté nuit on trouve deux chambres à coucher qui partagent la meme salle de bain et une suite parentale.  Référence du bien: Ref8513a",,0,0,0,0,0,1,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8249225/s2-en-vente,1,280000,el menzah,Non spécifié,72,0,1,"Appartement S2 à Nord Hilton – Deuxième étageCe spacieux et lumineux appartement se compose d’un vaste salon avec coin salle à manger, idéal pour recevoir. La cuisine, entièrement équipée, s’ouvre sur un séchoir.La partie nuit est bien séparée, offrant deux chambres à coucher confortables qui se partagent une belle salle de douche, alliant praticité et intimité.",,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8173763/%C3%A0-vendre-appartement-s3-au-bardo,1,250000,le bardo,le bardo,100,3,1,"Agence immobilière La Méditerranée Bardo vous propose à la vente un appartement S3 situé au 4ème étage avec ascenseur d’une résidence composée de quatre niveaux, sécurisée et gardée, en plein centre du Bardo, à proximité immédiate de la station de métro. Il se compose d’un grand salon spacieux et lumineux avec une terrasse de 10m². La cuisine est entièrement aménagée avec des éléments de rangement et accès sur un séchoir. La partie nuit loge trois chambres dont une avec placard et d’une salle de bain commune.Cet appartement est équipé du chauffage central  , un bien confortable et bien situé, idéal pour une vie familiale ou un investissement rentable.",4.0,0,0,0,0,0,0,1,1,1,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8291232/luxe-s3-plein-la-soukra-pr%C3%A9s-kiabi,1,370000,la soukra,la soukra,115,4,2,"à vendre un joli appartement s3 au 1 ér étage  avec ascenseurIdéalement situé au cœur de la soukra prés MONOPRIX  à seulement 10 minutes du L'aéroport .ce magnifique appartement  offre un cadre de vie confortablecomposition :un salon , 2 chambres à coucher , suite parentale , cuisine bien équipée, salle de bain.Stationnement :place parking sous solsuperficie : 101 m² et 14 m² des parties communestitre bleu individuelprix fixe : 370 milles   votre conseillère en immobilier Nassima : (téléphone / WhatsApp)",3.0,0,0,1,0,0,0,1,1,1,0,0,Non spécifié
https://www.mubawab.tn/fr/a/7956959/a-vendre-appartement-s1-hammamet-centre,1,340000,hammamet,hammamet,78,1,1,"un Appartement S1 dans une Résidence Privée à Hammamet centre à 300 métres de la plage* 2 Balcons* Superficie 78 m2* en RDC ( la Résidence R1 , piscine , parking ..)PRIX 340 milles dinars ( Meublé)",0.0,0,0,1,1,0,0,0,0,0,1,0,Non spécifié
https://www.mubawab.tn/fr/a/8281176/a-vendre-un-appartement-situ%C3%A9%C3%A9-a-bizerte,1,550000,bizerte,Non spécifié,147,3,1,klouz immobilière met en vente un appartement avec une magnifique vue de mer  située à route nadhour Bizertecomposé d'un vaste salon  trois chambres a couchers  cuisine  salle d'eau   deux grand balcon  place parkingsuperficie ; 147 mètre carréetitre foncier,5.0,0,0,1,0,1,0,0,0,0,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8288703/appartement-s1-au-rdc-%C3%A0-la-soukra,1,298000,la soukra,chotrana 1,84,1,1,"A vendreAppartement S1 au RDC à La SoukraEmplacement: Chotrana 1Superficie: 57m²  27 m² terrasseComposition:Salon avec terrasseCuisine équipée de hotte,plaque et fourSalle de doucheChambre à coucher avec dressingClimatiseurPlace de parking sous-solPrix: 298 000DT",0.0,0,0,1,0,0,1,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8283834/projet-sur-plan-%C3%A0l-aouina,1,216600,la marsa,aouina,57,1,1,"Ce complexe résidentiel haut standing se compose de 5 élégants blocs d’appartements en R7, harmonieusement intégrés autour d’un jardin central paysager, offrant un cadre de vie verdoyant et apaisant. Les résidents bénéficient également d’un parking souterrain sécurisé avec celliers privatifs, garantissant confort et praticité au quotidien.Typologie et superficies des appartements :S1 : de 47 m² à 77 m²S2 : de 82 m² à 119 m²S3 : de 125 m² à 166 m²La résidence est conçue avec des matériaux de haute qualité et intègre tous les équipements modernes de sécurité et de confort pour un mode de vie pratique et serein.Grâce à son emplacement stratégique, ce projet offre un accès immédiat à tous les services et commodités",,0,0,1,0,0,1,1,1,1,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8283878/s3-%C3%A0-vendre-%C3%A0-l-aouina-les-palmeraies,1,315000,la marsa,aouina,137,3,2,"Cet appartement est situé au dernier étage d’une résidence gardée, offrant un accès facile depuis la route principale.Dès l’entrée, on trouve un salon lumineux, ouvert sur un balcon. Une salle d’eau est également prévue pour les invités.La cuisine, entièrement aménagée avec des éléments de rangement. S’accompagne d’un séchoir.La partie nuit abrite trois chambres à coucher, dont une avec dressing, qui se partagent une salle de bain commune.L’appartement bénéficie du chauffage central et une climatisation en split système.Une place de parking est disponible au sou-sol.",7.0,0,0,1,0,1,0,1,1,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8283795/s2-%C3%A0-vendre-aux-jardins-de-l-aouina,1,245000,la marsa,aouina,111,2,1,Cet appartement est situé  dans un quartier résidentiel aux jardins de l'Aouina .Le hall d'entrée ouvre sur un salon inondé de lumière naturelle grâce à ses grandes ouvertures . La cuisine est aménagée .Elle est complétée par un séchoir.   La partie nuit loge deux chambres à coucher et une salle de bain commune. L'appartement est équipé d’un chauffage central .Une place de parking au sous-sol est réservée aux futurs occupants.,6.0,0,0,1,0,0,1,0,1,1,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8283583/une-villa-s6-%C3%A0-vendre-%C3%A0-l-aouina,1,495000,la marsa,aouina,260,6,3,"Érigée sur deux niveaux, cette villa bénéficie d’une bonne orientation, offrant une  luminosité naturelle. Elle est implantée sur un terrain de 200 m², dans un quartier résidentiel à l’Aouina.Au rez-de-chaussée, un salon  lumineux, pouvant accueillir aisément un espace salle à manger, s’ouvre sur une terrasse. Dans la continuité, une cuisine de volumes généreux, aménagée et équipée (plaque de cuisson, hotte aspirante et four électrique), dispose d’un accès direct vers l’extérieur.Ce niveau comprend également deux chambres, dont une suite parentale donnant sur une terrasse privative, ainsi qu’une salle d’eau pour les invités.L’étage est dédié à l’espace nuit et se compose de trois chambres à coucher, dont une suite parentale, ainsi qu’une salle de bain commune.La villa est équipée d’un chauffage central, d’une climatisation en système split et d’un garage pouvant accueillir deux voitures.",0.0,0,0,0,0,0,1,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8289208/s2-en-vente,1,345000,ennasr,Non spécifié,130,0,1,"Cet appartement S2 est situé au 1er étage d’une résidence avec ascenseur.Il se compose d’un salon lumineux ouvrant sur un balcon, d’une cuisine équipée (hotte, plaque et four) avec séchoir, d’une salle d’eau pour les invités, d’un hall avec dressing, d’une salle de bain avec baignoire, ainsi que de deux chambres à coucher, dont une avec dressing.L’appartement est doté du chauffage central, de la climatisation en système split et d’une place de parking au sous-sol.",1.0,0,0,1,0,0,0,1,1,1,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8289205/duplex-en-vente,1,190000,sfax ville,route teniour,193,0,1,"Ce duplex de type S3 est situé à route Taniour km5 dans un quartier calme.L’entrée s’ouvre sur le salon, une pièce de vie permettant l’aménagement d’un double salon.La cuisine offre les éléments de rangement ; elle est entièrement équipée d’une plaque, et d’un four, avec un séchoir.Un point d’eau pour les invités.L’étage est réservé à la partie nuit. Les deux chambres à coucher disponible avec terrasse. Toutes les chambres sont équipées d’un dressing et se partagent un point d’eaux commune et une kitchenette.Un Abri pour la voiture est disponible.",,0,0,0,0,0,0,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8289202/s3-en-vente,1,155000,ariana ville,ariana,129,0,1,"Cet appartement titré S3, situé au quatrième étage, bénéficie d’un emplacement idéal dans un quartier accessible et dynamique d’Ariana Ville, à proximité immédiate des commodités et des transports en commun.La partie jour comprend un hall d’entrée menant à une cuisine agencée, dotée d’un placard et semi-équipée d’une hotte aspirante et d’une plaque de cuisson. Elle dispose également d’un coin repas idéal pour partager vos repas en famille. Dans le prolongement, un salon lumineux s’ouvre sur un balcon.La partie nuit se compose de trois chambres à coucher, dont deux sont équipées de dressings. L’une des chambres bénéficie d’un accès à un balcon. Elles se partagent une salle de bain avec baignoire, offrant confort et détente. Les menuiseries sont en bois.L’appartement est équipé d’un climatiseur split-système, garantissant une température agréable en toute saison. Un parking commun est mis à la disposition des résidents. Le bien est doté d’un titre bleu.Cet appartement est idéal pour une habitation familiale ou pour un investissement locatif rentable, et constitue un véritable coup de cœur pour les amateurs de propriété.",,0,0,1,0,0,0,0,0,0,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8289201/s3-en-vente,1,265000,el mourouj,el mourouj 5,81,0,1,"Appartement S3 situé dans une résidence sécurisée, au 1er étage.Dès l’entrée, vous découvrirez un salon spacieux avec balcon, ainsi qu’une salle d’eau pour les invités.La cuisine est indépendante et équipée.La partie nuit se compose de trois chambres à coucher, dont une avec dressing, avec une salle de douche commune.L’appartement est équipé du chauffage central et dispose d’une place de parking avec abri.",1.0,0,0,1,0,0,0,0,1,0,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8288998/%C3%A0-el-menzeh-9b-quartier-chic-et-calme,1,325000,el menzah,el menzah 9,114,3,1,"je vends mon appartement de 114m2 très bien orienté (lumineux et aéré) récemment rénové aux normes Européennes. Haut standing au 4eme étage sans ascenseur.Il se compose de- une entrée- Salon/salle à manger lumineux grâce à sa large baie vitrée- 3 chambres à coucher- Salle de bain.- Wc séparé.- Cuisine équipée- Séchoir.L’appartement est équipé de chauffage central.Il est syndiqué et gardé et proche de toutes commodités : tous commerces (commerces de proximité, hypermarchés et centres commerciaux, marché municipal hebdomadaire, etc.) écoles privées, étatiques, tunisiennes et internationales de tous niveaux.Prix : 325.000TND",4.0,0,0,0,0,0,0,1,1,1,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8255445/nouveau-projet-des-triplex-a-gammarth-village,1,980000,la marsa,gammarth village,275,4,1,"Newkey La Marsa vous propose un nouveau projet de triplex neufs à Gammarth Village, directement promoteur.Chaque triplex est unique, avec son propre jardin privatif et une piscine individuelle.Ces biens de haut standing offrent des finitions de qualité supérieure et une conception moderne.Chaque triplex se compose de :Un ascenseur intérieur4 chambres, dont une suite parentaleUne cuisine entièrement équipéeUn salon lumineux donnant sur la piscine et le jardinUn sous-sol aménagé avec une chambre de serviceUn garage privatifLes prix démarrent à partir de 980 000 DT, variables selon chaque triplex.Ces tarifs sont en promotion jusqu’à la fin de l’année, une opportunité à Gammarth Village  Référence du bien: Ref8618a",,0,0,0,1,0,1,0,0,1,0,0,Non spécifié
