id,categorie,date,gouvernorat,delegation,prix,titre,description
68ffa297d0d95991e106335f,appartements,2025-12-14 15:00:54+00:00,Sousse,Khzema,135000,"(S+2)  à Khezema EST, Proche de toutes commodités ","✅Opportunité d'investissement dans une zone très demandée.
✅Rentabilité locatif 
✅Proche de toutes commodités
✅Au deuxième étage d'un immeuble à khezema EST
✅Appartement totalement rénové 
✅ Superficie: 90 m².

⏰ Appelez nous pour le visiter gratuitement.
Votre conseillère : ACHWEK SEDDIK: 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628615615 Whatsapp / Botim.
Votre Conseiller : ALI ZAATIR : 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628614614 Whatsapp / Botim.
🏠Nos Adresses :
✅ Agence Khezema : Rue Hassen Ben Said 4051 khezema ouest sousse.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄: +21673275544.
✅ Agence Bouhsina : Rue Omar Ibn Abdelaziz Bouhsina Sousse, 4027.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : +21673216390.
📩 Email :newway.immo@gmail.com.
NEW WAY , NEWWAY , new way , newway , NewWay , real estate , realestate , new way sousse , agence immobiliere sousse , agence immobiliere , new way agence immobiliere sousse , agence immobilière , new way agence immobilière sousse ."
6915cdde145e1617cba4c5f7,appartements,2025-12-14 15:00:54+00:00,Sousse,Sahloul,460000,(S+3) Directe Promoteur  à Sahloul 4  avec Place de Parking       ," ✅Idéal pour Habitation ou investissement grâce à sa rentabilité locatif
 ✅Frais d'enregistrement 1% (Directe Promoteur)
 ✅Place de parking au sous sol 
 ✅Appartement bénéficie d'un luminosité naturelle
 ✅ Ascenseur 
 ✅Résidence, gardée et sécurisée.
 ✅Superficie : 153 m².

⏰ Appelez nous pour le visiter gratuitement.
Votre conseillère : ACHWEK SEDDIK: 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628615615 Whatsapp / Botim.
Votre Conseiller : ALI ZAATIR : 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628614614 Whatsapp / Botim.
🏠Nos Adresses :
✅ Agence Khezema : Rue Hassen Ben Said 4051 khezema ouest sousse.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄: +21673275544.
✅ Agence Bouhsina : Rue Omar Ibn Abdelaziz Bouhsina Sousse, 4027.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : +21673216390.
📩 Email :newway.immo@gmail.com.
NEW WAY , NEWWAY , new way , newway , NewWay , real estate , realestate , new way sousse , agence immobiliere sousse , agence immobiliere , new way agence immobiliere sousse , agence immobilière , new way agence immobilière sousse ."
68ffa29ab756576ab409e0f9,appartements,2025-12-14 15:00:54+00:00,Sousse,Chatt mariem,145000," (S +0) avec meubles à Chatt Mariem,  Prés de la mer","✅Appartement (S+0) avec meubles  à Chatt Mariem
✅Piscine collective
✅Attestation de propriété individuel
✅100 m à la plage 
✅Appartement au premier étage  bien entretenue 
✅Balcon 
✅Idéal pour investissement avec rentabilité locatif 
✅Résidence gardée et sécurisée  
✅Superficie 35 m².

⏰ Appelez nous pour le visiter gratuitement.
Votre conseillère : ACHWEK SEDDIK: 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628615615 Whatsapp / Botim.
Votre Conseiller : ALI ZAATIR : 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628614614 Whatsapp / Botim.
🏠Nos Adresses :
✅ Agence Khezema : Rue Hassen Ben Said 4051 khezema ouest sousse.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄: +21673275544.
✅ Agence Bouhsina : Rue Omar Ibn Abdelaziz Bouhsina Sousse, 4027.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : +21673216390.
📩 Email :newway.immo@gmail.com.
NEW WAY , NEWWAY , new way , newway , NewWay , real estate , realestate , new way sousse , agence immobiliere sousse , agence immobiliere , new way agence immobiliere sousse , agence immobilière , new way agence immobilière sousse ."
68c5824171554c2d1b317b76,appartements,2025-12-14 15:00:54+00:00,Sousse,Sousse Riadh,230640,(S+2) Directe Promoteur à Cité Riadh  Sousse,"✅Appartement (S+2) Directe Promoteur à Cité Riadh  Sousse.
✅Emplacement stratégique       
✅Idéal pour investissement grâce à sa rentabilité locatif et proche de tous les facultés 
✅Appartement bénéficie d'un luminosité naturelle
✅ Proche de toutes commodités  
✅Un système domotique pré-installé
✅Chauffage centrale 
✅Dressing 
✅cuisine équipé avec Plaque ,hotte et four 
✅Ascenseur
✅Résidence gardée et sécurisée  
✅Superficie   : 76.88 m²
🚘Place de parking devant la résidence ou extra au sous sol  20 000 dt. 

⏰ Appelez nous pour le visiter gratuitement.
Votre conseillère : ACHWEK SEDDIK: 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628615615 Whatsapp / Botim.
Votre Conseiller : ALI ZAATIR : 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628614614 Whatsapp / Botim.
🏠Nos Adresses :
✅ Agence Bouhsina : Rue Omar Ibn Abdelaziz Bouhsina Sousse, 4027.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : +21673216390
✅ Agence Khezema : Rue Hassen Ben Said 4051 khezema ouest sousse.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄: +21673275544.
📩 Email :newway.immo@gmail.com.
NEW WAY , NEWWAY , new way , newway , NewWay , real estate , realestate , new way sousse , agence immobiliere sousse , agence immobiliere , new way agence immobiliere sousse , agence immobilière , new way agence immobilière sousse ."
693c2a9acd04d08be749d6bc,appartements,2025-12-14 14:46:54+00:00,Sousse,Sousse,70000, S+2 +شهادة ملكية فردية,"شقة S+2 +شهادة ملكية فردية📍
💥في سوسة ،بوحسينة بالقرب من الحي الأولمبي 📍
💥في الطابق الثالث 
💥 المساحة الجملية: 77m2
📞 للمزيد من المعلومات او الزيارة الرجاء الاتصال علي: 29000325 (216+)"
68c840ff07c7711d7c6d596f,appartements,2025-12-14 14:44:52+00:00,Sousse,Sousse,160000,S+1 proche des facultés ,"S+1 disponible dans un projet direct promoteur, avec un design moderne, des finitions de qualité et un bon emplacement.

Résidence sécurisée situé proche de toutes les commodités"
6808bd04c1f8f57898dfc503,appartements,2025-12-14 14:35:52+00:00,Bizerte,Menzel Jemil,175000,Appartement à Vendre à Manzel Jemil Bizerte ,"Appartement à Vendre à Manzel Jemil - Bizerte
 vue de mer
Salon + deux chambres + Cuisine + salle d'eau + salle de bain + Balcon
Superficie : 100m²
Prix de vente : 175 000 DT 
Situation Juridique : titre foncier
Pour plus d'informations merci de nous contacter  Visiter notre agence située à complexe commercial Bizerte centre Bureau N°58 . "
691740eb145e1617cba58f52,appartements,2025-12-14 14:23:53+00:00,Nabeul,Kélibia,185000,appartement s+2 a vendre à jinen mansoura kelibia ,"appartement s+2 a vendre à jinen mansoura kelibia
5min en voiture de plage mansoura 
contacter: 27758357: 27758358"
693c29c9cd04d08be749d633,appartements,2025-12-14 14:15:15+00:00,Ariana,Riadh Andalous,405000,📍 RIADH EL ANDALOUS : APPARTEMENT S+3  AU REZ-DE-CHAUSSÉE A VENDRE,"L’agence #MON_RÈSEAU met la vente d'un appartement s+3 de 139 m2 au au rez-de-chaussée  dans une résidence gardée et sécurisée proches de toutes commodités.

Il se compose d’:
- Un salon  avec balcon 
- Une cuisine équipée avec séchoir 
- Une salle de bain  
- Une salle d’eau 
- Trois chambres à coucher dont deux avec dressings 
- dressing au couloir
- Un chauffage central
‐ Climatisation 
-  Une Place de parking
- Gardiennage et syndic 

PRIX DE VENTE : 405 MD 

🚨TITRE DE PROPRIÉTÉ EN RÈGLE 

Pour de plus amples informations veuillez contacter notre conseillère en immobilier :

☎️Téléphone  : +216 98 115 202 / + 216 53 728 138

📭WhatsApp : ⁨⁨ +216 53 728 138 

📧E-mail : monreseau.immo@outlook.com"
6917400e145e1617cba58ea2,appartements,2025-12-14 14:13:53+00:00,Nabeul,Kélibia,250000,appartement s+2 a vendre à kelibia plage ,"a vendre 
appartement s+2 à kelibia plage 
2min à pied de la plage 
pour plus d'informations contacter: 
27758357: 27758358"
691e1f24265523b710e7e8cd,appartements,2025-12-14 13:58:52+00:00,Tunis,Lac 1,500000,À vendre un coquet appartement S+4 à Lac 1 ,"À vendre un charmant appartement de S+4 situé au Lac 1, dans une avenue très prisée, à proximité immédiate des ambassades et de l’ancien centre TLS. Le bien se trouve au 1er étage d’une résidence R+2 propre, sécurisée et très calme.
Caractéristiques du bien :
	•	Superficie totale : 145 m²
	•	Bonne orientation, appartement lumineux et bien aéré
	•	Salon spacieux avec balcon
	•	Chambre d’ami
	•	Cuisine d’ancien modèle avec séchoir
	•	Salle d’eau invités
Espace nuit :
	•	3 chambres à coucher, dont deux avec placards
	•	Chambres avec balcons
	•	Salle de bain
Équipements et avantages :
	•	Chauffage central
	•	Titre bleu individuel
	•	Cellier de 9 m² avec titre bleu privatif
	•	Place de parking au sous-sol
Prix : 500 000 DT légèrement négociable
Pour plus d’infos contactez : +216 52523952
Pour visiter le bien contactez :+216 53049496 "
68f78f2cb756576ab405814c,appartements,2025-12-14 13:56:53+00:00,Tunis,El Manar 2,280000,À vendre un appartement en S+3 à Manar 2,"A vendre un appartement en S+3 à  Manar 2 situé au 3 eme et dernier étage sans ascenseur , dans une résidence trop calme et bien entretenue et syndiqué avec un grand parking à l intérieur et un jardin .
L’emplacement : Manar 2 à côté Colisée Soula 
L’ état : ancien standing / à retaper
L’orientation : Est- Ouest
La composition : un grand salon avec balcon avec une vue apaisante 
Un couloir 
Une cuisine avec un séchoir 
3 Chambres à coucher dont deux avec dressing
Une salle d’eau
Une salle de bain
Superficie : 102 m2
Chauffage central et des climatiseurs
Une place de parking
Gardiennage et sécurité
Titre bleu
Prix de vente demandé par le propriétaire = 300000 dt négociable 
Prix d’évaluation = 280000 dt négociable 
Pour plus d’infos contactez :  52523952 "
68beec4bc4782c5427ae85d6,appartements,2025-12-14 13:30:55+00:00,Ariana,La Soukra,260000,A vendre un joli appartement S+1 à la Soukra,"Réf: SVF 955 
Soukra Négoce vous propose à la vente un joli appartement S+1 situé dans une résidence calme et sécurisée à la Soukra.
** Ce bien se compose d'un salon lumineux avec une terrasse , une kitchenette , une chambre à coucher avec dressing et un balcon, une salle de douche.
** une place de parking au sous-sol
** Prix de vente: 260 MD
𝙋𝙤𝙪𝙧 𝙥𝙡𝙪𝙨 𝙙𝙚 𝙧𝙚𝙣𝙨𝙚𝙞𝙜𝙣𝙚𝙢𝙚𝙣𝙩𝙨 𝙘𝙤𝙣𝙩𝙖𝙘𝙩𝙚𝙯-𝙣𝙤𝙪𝙨 : 
+216 28 380 308 / 54977877
""𝙄𝙣𝙨𝙥𝙞𝙧𝙚́ 𝙙𝙚 𝙫𝙤𝙨 𝙗𝙚𝙨𝙤𝙞𝙣𝙨""
"
6937f1ef8914daae519869b3,appartements,2025-12-14 13:20:53+00:00,Ariana,Riadh Andalous,260000,"À Vendre, Appartement S2 – Riadh Andalos","À Vendre Appartement S2 – Riadh Andalos
2ème étage (sans ascenseur) 100 m²
Description :

Salon lumineux

2 chambres à coucher

Cuisine

Salle de bain

Appartement bien agencé et situé dans un quartier calme et proche de toutes commodités

Prix : 260 000 DT

Bassem Choyekh : 28239234
"
6900c305b756576ab40a7dd5,appartements,2025-12-14 12:39:36+00:00,tunis,tunis,125000,Appartement A Vendre Borj Louzir,"A vendre Appartement S+2 au troisième étage dans un quartier résidentiel
un Salon
Deux chambres
Une cuisine avec séchoir ouvert
Salle de bain
avec une place parking disponible
Adresse : résidence Sémiramisse city essaha borj louzir ARIANA
Papier en règle : Titre individuel
Prix 125000 au lieu de 135000 "
685aa69dd5464a896c9a10a9,appartements,2025-12-14 12:21:52+00:00,Ben Arous,Radès,250000,À VENDRE APPARTEMENT S+3 D’ENVIRON 108M² À RADES FORÊT ,"🔹MAXULA IMMOBILIERE vous propose à la VENTE un charmant APPARTEMENT S+3 d’une superficie d’environ 108m² situé au 1er étage avec ascenseur d’une résidence à RADES FORÊT, dans un quartier verdoyant, calme et résidentiel à proximité de toutes les commodités.

🔹Le bien se compose dans sa PARTIE JOUR: 
 ✅Un SALON / SÉJOUR spacieux et lumineux.
 ✅Une CUISINE ÉQUIPÉE fonctionnelle avec de nombreux rangements.

🔹et dans sa PARTIE NUIT:
 ✅3 CHAMBRES À COUCHER toutes munies de placards intégrés et l’une avec son balcon privatif.
 ✅Une SALLE DE BAIN 
 ✅Une SALLE D’EAU avec coin buanderie.

🔹L’APPARTEMENT est équipé du CHAUFFAGE CENTRAL, de 2 CLIMATISEURS, de STORES ÉLECTRIQUES, de MOUSTIQUAIRES et possède 2 EMPLACEMENTS DE PARKING.

💵Le PRIX est de 250 000 TND.

Pour plus de renseignements, n'hésitez pas à nous contacter :
✉️ info@maxulaimmobiliere.tn
☎️ +21628808309 ou +21697446348."
68d27a2c07c7711d7c73a40a,appartements,2025-12-14 12:21:52+00:00,Ben Arous,Radès,110000,À VENDRE APPARTEMENT S+2 RÉNOVÉ À RADES SNIT (CHEMINOT),"🔹MAXULA IMMOBILIERE vous propose à la VENTE un APPARTEMENT S+2 RÉNOVÉ d’une superficie d’environ 75m², situé au 4ème et dernier étage d’un immeuble calme et bien situé à RADES SNIT (CHEMINOT).

🔹Le bien se compose de:
 ✅Un SALON lumineux.
 ✅2 CHAMBRES À COUCHER.
 ✅Une SALLE DE DOUCHE moderne.
 ✅Une CUISINE avec rangments et séchoir attenant.

🔹L’APPARTEMENT est raccordé au GAZ DE VILLE, possède un CLIMATISEUR et des STORES MANUELS.

💵Le PRIX est de 110 000 TND.

Pour plus de renseignements, n'hésitez pas à nous contacter :
✉️ info@maxulaimmobiliere.tn
☎️ +21628808309 ou +21697446348.

"
693ea68a8914daae519b2dca,appartements,2025-12-14 11:59:06+00:00,Ariana,Borj Louzir,125000,Appart S+3 en RDC titre individuel a cite essaha borj louzir,"A vendre un appart S+3 en RDC titre individuel à cite essaha residence Narjess  bourj louzir
Gaz de ville
Place parking
Prix:125000dt
Tel:26891618"
693ea03ccd04d08be74ab546,appartements,2025-12-14 11:32:12+00:00,Ariana,Cite Ennkhilet,210000,av un appartement s+2 à enkhilet ,"Av un appartement à résidence Meriem à enkhilet qui se compose de s+2 + cuisine+salle de bain , chauffage central,gaz de ville,2 ascenseurs , résidence sécurisée,en face de Carrefour market ,la superficie  88 m ,le prix 210 mille légèrement négociable tel 00216 95298096"
6939ace0cd04d08be748c873,appartements,2025-12-14 11:21:52+00:00,Sousse,Sousse corniche,295000,A Vendre S+3 Corniche ( vue de mer ),"Appartement S+3 avec vue mer – Corniche
Au 7ᵉ étage d’une résidence sécurisée avec ascenseur, cet appartement S+3 offre un emplacement privilégié en deuxième ligne de plage. Il comprend un salon lumineux avec terrasse vue mer, une cuisine équipée, trois chambres dont une avec dressing, une salle de bain avec baignoire et une salle d’eau. Idéalement situé à proximité immédiate de la mer et de toutes les commodités, il allie confort et cadre de vie agréable."
693a90cf8914daae51998def,appartements,2025-12-14 11:20:54+00:00,Sousse,Sousse corniche,194000,A Vendre S+2 ,"À Vendre – Appartement S+2 au 1ᵉʳ étage, proche de la mer
Appartement spacieux situé au 1ᵉʳ étage d’un immeuble sécurisé et bien entretenu. Il profite d’un excellent emplacement, en 3ᵉ position de la mer.
Composition :
Salon lumineux avec balcon
Cuisine équipée avec rangements
Deux chambres confortables
Salle de bain avec baignoire
Un bien idéal pour un investissement locatif ou pour une habitation principale pratique, agréable et proche de toutes les commodités."
693e9d8bcd04d08be74ab400,appartements,2025-12-14 11:20:43+00:00,Tunis,Centre Urbain Nord,440000,S2 au centre urbain Nord ,"je mets en vente un S2 au rez-de-chaussée d une résidence bien gardée comprenant 2 chambres un grand salon 2 salles d'eau terrasse et séchoir séparé, une cuisine équipée , chauffage central, 2 climatiseurs installés avec une place parking au sous sol , à côté de Takasim la clinique les jasmin et pasteur . tel : 58515129


"
6939a7cecd04d08be748c561,appartements,2025-12-14 11:19:52+00:00,Sousse,Sousse corniche,558000,A Vendre S+3 Corniche,"Appartement haut standing – Quartier résidentiel calme
Au 1er étage d’une résidence dans un quartier prestigieux, cet appartement allie confort et élégance. Il se compose d’une suite parentale avec salle de bain privative, deux chambres avec dressings, une cuisine moderne équipée, un salon lumineux, une salle de bain invités et une grande terrasse non couverte  de 114 m², idéale pour profiter de moments de détente ou recevoir en plein air."
693a8efe8914daae51998cd4,appartements,2025-12-14 11:19:52+00:00,Sousse,Sousse corniche,80000,A Vendre S+2 Corniche,"Découvrez cet appartement S+2 , situé au 4ᵉ étage d’une résidence paisible, sécurisée et familiale.
Il se compose de :
Un salon lumineux, offrant un espace de vie agréable
Une cuisine moderne fonctionnelle
Deux chambres confortables, adaptées à tous les besoins
Une salle de bain équipée
L’appartement bénéficie d’un emplacement privilégié, à proximité de toutes les commodités : commerces, transports, écoles et universités."
6939a5ffcd04d08be748c449,appartements,2025-12-14 11:14:52+00:00,Sousse,Sousse corniche,561000,A Vendre S+3 Corniche,"Appartement haut standing – Quartier résidentiel calme
Situé au 4ᵉ étage d’une résidence dans un quartier prestigieux, cet appartement de 175 m² (155 m² habitables + 20 m² de terrasse) allie élégance et confort. Il comprend une suite parentale avec salle de bain privative, deux chambres avec dressings, une cuisine moderne équipée, un salon lumineux, une salle de bain invités et une grande terrasse baignée de lumière naturelle."
69399ba68914daae5199356c,appartements,2025-12-14 11:14:52+00:00,Sousse,Sousse corniche,148000,A Vendre S+2 Corniche,"Appartement S+2 à la Corniche , situé au 4ᵉ étage d’un petit immeuble familial dans un quartier calme, cet appartement de moyen standing offre un cadre de vie  fonctionnel. Il se compose d’un hall d’entrée, d’une cuisine indépendante avec séchoir, de deux chambres spacieuses, d’une salle de bain avec baignoire et d’une salle d’eau supplémentaire."
6939a0d9cd04d08be748c187,appartements,2025-12-14 11:14:52+00:00,Sousse,Sousse corniche,300000,A Vendre S+3 Corniche,"Appartement haut standing , situé au 2ᵉ étage dans un quartier calme ,cet appartement de 204 m² allie élégance, confort et modernité. Il comprend une suite parentale avec salle de bain privative, deux chambres avec dressings, une cuisine moderne équipée avec séchoir, deux salons lumineux, une salle de bain commune, une salle d’eau invités et des balcons offrant une belle luminosité naturelle."
